id	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83
mir130b3p	-2.7465572	-2.572464	-3.0964222	-4.1150494	-3.8595963	-3.1195545	-3.8552971	-3.6679764	-4.3796768	-4.3440399	-4.5786572	-3.9779854	-4.5962162	-3.9775677	-3.8686733	-4.3412514	-4.2127838	-3.1962032	-4.2231808	-3.5728168	-4.3281288	-4.3933334	-4.8001709	-3.837492	-4.1151657	-3.779335	-3.6112595	-3.298624	-3.8222008	-6.6984024	-4.2862568	-4.6261215	-3.4460564	-2.7529526	-4.9302597	-5.4718933	-5.5063534	-1.2156887	-4.3218098	-3.0562763	-7.0618095	-5.8752022	-4.716259	-4.1645584	-4.5943375	-2.1141338	-1.7895088	-3.8027458	-2.8854065	-3.7665977	-3.3879814	-2.8325272	-3.5600433	-1.9881115	-2.5655022	-2.3452644	-6.9333115	-6.2094231	-3.5177708	-4.4383087	-5.8404388	-2.066309	-1.6169147	-2.7289371	-2.8441162	-1.4711723	-3.0327225	-2.6897392	-5.7577209	-5.1932144	-2.316925	-2.8766632	-3.1358719	-4.4541168	-3.4695969	-3.5650387	-3.4062653	-1.2669868	-3.9927292	-2.7346153	-2.8383274	-2.203856148	-3.3417168
mir1455p	-2.1489162	-2.0662918	-4.8050976	-3.7170238	-3.689888	-2.8218288	-2.8978539	-4.5203552	-4.1053162	-2.8344231	-3.2506046	-2.9832897	-2.3959961	-2.7656116	-2.8438816	-2.0120926	-2.9008904	-2.8712559	-3.7803173	-1.3750362	-3.4314728	-2.4861889	-2.0491047	-2.7454052	-2.4766712	-5.2605972	-2.9021187	-3.1698704	-4.2346611	-3.5410614	-4.1611805	-2.816494	-3.5580063	-1.5849533	-2.8088837	-4.0485878	-3.6077747	-2.6603603	-3.5620441	-3.8212223	-8.1503029	-0.5007019	-3.3520432	-3.6967163	-2.8062134	-1.3459015	-1.1899014	-3.1084824	-1.5099144	-4.7268028	-3.2737274	-4.4671936	-3.7933121	-2.1142101	-4.3904877	-4.0349503	-2.3350296	-3.7740822	-3.5328426	-3.8421478	-4.1029472	-1.7651234	-3.3184242	-3.4215641	-1.4238968	-0.40229034	-3.0017281	-2.0622482	-2.6370392	-2.9358482	-3.1232719	-3.0413094	-2.8041229	-1.5261345	-1.9644794	-1.7236538	-2.2134895	-4.1126575	-4.443779	-2.2496262	-1.8846817	-0.53485107	-3.0351906
mir148a3p	-1.6687298	0.78160477	-0.15876579	-0.83047867	-0.72335815	0.18908119	-0.27166939	-1.0461578	-0.44672012	-0.36268997	-0.59643745	-0.8096714	-1.7657623	-1.0200844	-0.79061317	-0.73746109	-0.74053955	0.45867729	-0.23416901	-1.2549419	-1.8806801	-1.2009735	-0.58638382	-0.72392082	-0.24944496	0.20555878	0.13447571	-1.1119633	-0.58941269	-0.8816452	-1.8462849	-0.071460724	-1.5332375	-2.8280258	-1.1819725	-1.5488167	-0.74540901	-0.30983162	-1.5368214	-1.7273331	-0.8262291	-1.0989914	-1.0231209	-0.55514717	-1.9980469	0.01402092	-0.63482857	-1.4902496	-1.6497879	-2.167984	-3.5820274	0.3059063	0.42602921	-1.0467434	-6.4078789	-1.4096947	-1.9621162	-0.84635735	-3.2515469	-0.78474236	-1.7060547	-0.2644062	-0.20029831	-4.1954784	-1.136797	-1.576004	0.17094231	-1.9567757	-1.9594421	-1.9999046	-0.12382889	-0.6576004	-0.78840828	-1.6918678	-1.282093	-1.9466782	0.18550873	-0.48359871	-1.6004925	-1.4145927	-0.31242371	-0.38951111	-0.31271744
mir15a5p	-3.7700882	-2.8006821	-5.6534252	-6.6605968	-5.1377563	-3.0250454	-3.8633308	-4.3919449	-5.4037018	-3.9530525	-4.0962467	-4.3428555	-3.650629	-3.9126472	-4.0411816	-3.53619	-5.0311432	-6.2726345	-4.0568905	-3.0776119	-3.6341324	-3.6650352	-3.9874153	-3.2434902	-2.8602123	-3.876608513	-5.1294136	-4.0292339	-4.708683	-2.639801	-4.412138	-2.8497238	-4.0333824	-6.3880081	-5.0442734	-4.6953697	-4.6897526	-4.9379826	-2.8267956	-3.37533	-4.5983467	-2.1738319	-3.4502258	-4.3813286	-4.8961678	-2.3405819	-1.345047	-3.3550758	-4.6987991	-4.4296875	-3.7848854	-3.8501205	-5.9266472	-4.135088	-3.0526619	-2.4591408	-3.1538086	-3.2266426	-3.0230618	-6.6003838	-4.8211365	-2.2104359	-2.1391487	-3.1260624	-3.5052719	-4.2805595	-3.1863327	-2.9773026	-3.599678	-4.3325272	-4.66605	-2.294754	-3.6405678	-2.9412553	-2.8494606	-3.1899033	-3.7950554	-2.7300205	-3.9175491	-2.3442383	-4.5171585	-2.8184319	-4.1736679
mir193a5p	-4.5066528	-2.2865868	-0.93988228	-2.8488064	-2.7024574	-3.1327419	-2.9335213	-3.2635994	-4.3696175	-2.8787727	-4.1471996	-3.5542908	-4.0650558	-3.6251869	-3.7333488	-4.0169411	-3.6842728	-2.0603924	-2.2453442	-2.7338963	-2.4721527	-3.2239647	-3.2497959	-3.5123501	-3.1070309	-1.6121101	-0.88724899	-2.8086758	-3.1114025	-3.5276489	-3.0731411	-1.603054	-4.3734665	-4.9938812	-3.9847946	-4.6836891	-3.2656651	-3.3153286	-3.3192883	-2.9411678	-2.1234016	-1.6646729	-2.838707	-3.8685341	-3.7344704	-3.9264927	-3.8714027	-4.6845932	-4.1333847	-6.5015984	-6.566433	-2.1610069	-2.4144917	-3.0903301	-3.5020065	-3.3908539	-4.2277107	-3.3264847	-4.464262	-2.8954735	-5.3032761	-2.83708	-4.0741959	-3.2789631	-4.0413704	-3.3083382	-3.4909325	-1.5121422	-3.8407173	-7.5176277	-2.6520081	-4.0764771	-4.0510826	-5.2236023	-3.817894	-4.2680111	-3.150341	-4.7093868	-8.4921265	-2.5086021	-2.912735	-0.81536102	-4.4068642
mir2045p	-6.67980118	-7.225133071	-5.76306725	-8.6404629	-7.8078352	-4.1949711	-9.0003777	-7.7665749	-10.129726	-6.7447929	-9.1210117	-8.2507553	-9.1401596	-10.685509	-8.481540933	-10.148006	-6.2622986	-8.0219288	-7.2467556	-8.3873768	-5.6986809	-9.668087	-9.5209808	-10.838907	-8.9964485	-7.5620689	-6.3543739	-7.3771687	-6.7849998	-4.556368363	-2.7250004	-6.6235352	-7.236606088	-4.653933513	-8.5477829	-7.75535088	-6.2417011	-4.916249288	-6.3819631	-6.7210989	-5.5960388	-3.908024325	-6.468550675	-7.260427214	-5.9926423	-8.5853291	-9.9815636	-9.7974358	-7.359052188	-7.298730867	-7.4738964	-6.9003906	-6.974105814	-6.358626678	-4.123366757	-6.6979103	-5.0332565	-5.071468886	-5.9608415	-8.2277908	-6.3202677	-4.141879075	-6.548777689	-5.795616783	-7.0307236	-6.2194061	-6.0043182	-3.737442963	-4.8576622	-5.9112816	-4.804084775	-5.172544689	-6.513004788	-4.610594433	-7.59784969	-7.440115	-9.2491417	-7.106287	-7.704704843	-6.249619963	-6.9556198	-3.9268379	-7.4619713
mir206	-7.1325226	-1.797078177	-1.068693811	-2.628273095	-2.486187905	-1.151613665	-2.871663824	-3.010454702	-8.5927467	-3.036404885	-3.500308655	-2.950951766	-3.30375165	-10.157364	-3.231530888	-12.855782	-2.571873472	-7.3844547	-2.36671942	-10.605368	-2.548021839	-3.234919829	-7.8837509	-11.492144	-3.197812956	-1.710052911	-7.2977333	-2.73250003	-3.140127127	-2.06032237	-1.396830291	-1.63934301	-2.599123951	-1.702586972	-2.592236553	-10.330032	-2.288660922	-1.244225162	-1.816142813	-2.285771356	-8.2847137	-4.5702629	-2.212460826	-2.561099954	-2.382902897	-1.747664595	-1.889413729	-2.790754896	-2.105103959	-2.812308515	-2.900546715	-0.778177383	-1.660175599	-1.798036206	-1.121855821	-1.755644947	-1.911597261	-1.754547026	-2.46130961	-1.919263777	-1.853383648	-7.6848469	-1.653444875	-2.023563567	-2.321048796	-5.5906525	-1.140600954	-1.55281945	-6.8589745	-1.908839642	-1.410013382	-6.753685	-1.589296834	-0.769618789	-9.9088936	-10.597944	-5.9214935	-2.544980233	-2.738448722	-8.692234	-11.606892	0.44850922	-8.2327309
mir2115p	-7.116066	-5.9299049	-5.23002245	-7.856089186	-7.5855827	-5.7109776	-8.35136873	-8.095665	-10.947502	-11.319489	-7.8839931	-8.6096954	-10.985817	-12.094093	-7.9361172	-10.275871	-9.1522141	-8.5047588	-8.4646206	-8.3644123	-9.6866531	-12.32299	-7.5091248	-8.8654537	-8.4662743	-6.5445557	-8.8983879	-6.7501354	-8.66056175	-6.2589531	-4.0514774	-6.3909416	-8.1541481	-4.6786537	-6.8801498	-8.0419464	-7.5403881	-5.4276676	-6.0694447	-6.68863965	-8.5845337	-3.485610429	-6.5045547	-7.1073941	-5.5047989	-7.3295307	-9.9160767	-7.8411789	-9.4735565	-7.298730867	-7.8907051	-7.971489	-7.6928291	-7.4414005	-3.667976367	-5.9521065	-4.4834976	-4.5786912	-5.0372829	-8.3974113	-5.3402977	-5.2650928	-7.2267265	-7.2026806	-6.2779961	-3.1791649	-3.4304314	-5.1624832	-4.2985077	-6.26385545	-6.6602516	-5.372612	-9.0624504	-5.8913383	-6.3933983	-6.8336277	-7.4764824	-9.6791134	-7.1927376	-7.1593399	-8.1789284	-3.9353104	-6.2507439
mir26b5p	-0.891716	-1.0695038	-0.003404617	-0.58133125	-0.49599838	0.7341156	-0.41315269	-1.8512115	-0.30926704	-0.98113251	-1.3243465	-1.1620083	-1.8928928	-1.7655315	-1.9825764	-1.3220291	-0.16215897	-1.1681805	-0.57010269	-1.6215839	-0.88272095	-1.5638371	-2.2742348	-1.2334614	-1.6222477	0.50507736	1.2301311	-0.59095192	-0.0115242	-2.6268501	-3.922739	-0.85691071	-1.0407925	-0.82500458	-1.5631409	-0.92328262	-1.7220325	-2.3334866	-1.3516941	-2.0333271	-1.811306	0.34285355	-0.064928055	-0.59582329	-2.5985489	-0.39496422	-0.43985939	-1.3398972	-1.1974621	-3.054554	-2.0374622	0.55192947	-0.60707092	-1.0843945	-1.8708935	-1.1866207	-0.77733612	-1.6086845	-1.2471466	-1.5728188	-0.62774467	-0.43748283	-0.63381386	-0.76031685	-2.3233032	-1.3333549	-0.70754242	-1.9041367	-2.6193848	-2.8555946	-1.6543312	-0.93933868	-0.83364296	-0.21822739	-1.3829632	-1.1107254	-1.2552414	-1.0905437	-1.0213089	-2.9955063	-1.6172886	-4.5264168	0.019731522
mir30e5p	0.45646667	0.9292717	0.42708015	0.61066628	0.67667389	1.1368103	0.19706345	0.042785645	0.026859283	0.24660873	0.080850601	0.5044117	0.22152519	0.21585083	-0.12554932	0.15792465	0.27909088	-1.0187931	0.99996376	0.73340797	0.091384888	0.14752388	0.79456711	0.58037758	0.51288795	-1.199173	-0.074621201	0.27585793	-0.15804672	-0.59653664	0.90371323	0.64042282	0.26011467	-0.21709442	0.23093605	0.3304882	-2.131609	1.182991	0.13234329	0.86101913	-0.015419006	0.1619606	0.46883392	0.30897713	0.61580276	1.7287788	2.7321396	0.48135185	0.43853188	-0.1209259	0.76025772	1.7368793	0.64065361	-0.43605614	-0.4397068	0.013404846	0.55791855	-0.017585754	-0.78143692	0.99671936	-0.21644592	-0.16898727	1.7444038	0.29123306	0.41706085	-0.35116196	-0.18390274	-1.4247627	-2.2202988	0.80912018	0.34933472	0.71897125	1.053051	0.37724686	0.323452	0.31874084	0.45337486	1.0010738	-0.1031208	0.86322784	0.83608437	0.023794174	0.65716743
mir3723p	-6.0402603	-9.0625305	-5.79072	-8.271308086	-8.5486679	-5.3142554	-10.302738	-8.8581467	-8.947282567	-8.9744797	-10.864115	-11.153267	-9.04143748	-9.89353869	-8.0120296	-10.380226	-7.706920057	-8.141240222	-7.621315013	-7.7537823	-7.728517756	-12.000778	-8.3856277	-11.070868	-9.1507912	-6.18713456	-7.9903875	-9.7562733	-11.497814	-5.6634331	-2.8918896	-2.944622	-10.154331	-5.4527588	-7.247651044	-10.289162	-5.4195919	-3.7774372	-4.96321615	-8.8557415	-6.5047155	-5.1354828	-6.642073625	-7.3231583	-5.4706397	-9.848074	-12.104218	-7.7282791	-7.1236534	-6.326664	-7.8376961	-5.639183667	-8.0250778	-8.1941395	-3.9661903	-4.5236816	-5.4016571	-3.7445297	-5.5274601	-5.1386108	-5.83238374	-4.9882946	-7.0665245	-4.7628574	-4.8261414	-3.0569572	-2.7571716	-2.494194	-2.8048325	-6.1661491	-3.4163132	-5.3568497	-5.9077721	-3.975912914	-6.5415077	-7.3656864	-6.1755943	-7.8284283	-8.9717102	-5.751894475	-5.5387001	-6.0348167	-5.3441277
mir374a5p	-4.5232849	-3.6558456	-2.8043346	-4.2689648	-5.1497574	-1.8234081	-3.6376305	-5.9883575	-4.407753	-4.6292648	-5.3569927	-4.58078	-4.8087578	-5.2700272	-5.5960598	-5.4833031	-3.5896912	-4.7333393	-4.4817791	-4.5082722	-4.0689888	-4.6026573	-5.6034164	-5.3889675	-5.2101669	-3.247229863	-3.2133141	-3.6057301	-3.912365	-4.2337151	-6.1090336	-4.8083839	-5.538208	-2.9543037	-5.9269867	-3.9943428	-4.3889904	-3.495831357	-4.8026981	-6.5156231	-6.2664871	-2.5849968	-3.1894493	-4.2671547	-5.1551704	-3.5803318	-3.6348	-4.9301224	-4.5041962	-5.7415352	-4.6493874	-2.5578117	-3.7718925	-3.2020168	-4.7458038	-4.6356926	-4.583940786	-7.6057701	-4.1391773	-3.3333817	-2.9262772	-4.8812046	-5.6415291	-6.0977917	-4.1583862	-3.135905129	-3.585701	-2.838192	-4.494333529	-5.481144	-5.6310577	-6.4692307	-4.2909813	-4.069481533	-4.5513115	-4.4800701	-4.1043739	-4.4748325	-5.6260262	-3.857197656	-3.5696678	-2.383249684	-3.8970566
mir376c3p	-5.6002274	-4.5452805	-6.5040035	-7.0915279	-5.9463158	-3.805484288	-5.6666832	-5.2644196	-6.4136009	-7.8717155	-10.012045	-4.0029125	-7.8889084	-5.745163	-4.6980495	-7.4301338	-8.0524368	-6.39539908	-4.9201031	-6.9852238	-3.9966888	-5.4438896	-6.3425598	-4.9018192	-8.4946823	-3.689877183	-9.9794617	-8.2384052	-8.5162582	-4.2512131	-3.9217167	-4.336639811	-3.4070854	-3.1469765	-4.3348465	-5.8052368	-4.5161762	-4.2679634	-4.659374883	-3.7168522	-6.225485671	-1.9907608	-5.420592833	-3.6943817	-4.8786163	-4.3705044	-5.1005363	-5.7456093	-4.7861633	-4.5520058	-3.909153	-4.700807567	-5.186270571	-4.8881474	-3.419754	-4.03862	-4.9940529	-5.144013543	-5.5066814	-5.834099775	-4.737857825	-3.6320801	-4.7622337	-4.713080875	-5.1727486	-2.023059296	-3.2561531	-2.949179661	-2.842742292	-4.646284588	-4.7348322	-4.411939433	-4.857700756	-3.80116046	-4.7327385	-6.1269665	-6.6357117	-6.206152	-8.1123886	-5.5148888	-5.0538957	-5.947731	-4.1989937
mir75p	-5.6420593	-5.872776	-3.3192425	-5.5421581	-4.3762741	-2.4474926	-6.9035835	-5.463974	-5.138176	-5.7349548	-6.1054592	-6.1542435	-8.4551468	-7.0710602	-7.2208385	-7.4482574	-6.8970108	-5.4020519	-4.1449413	-4.4145908	-3.8003044	-6.6181793	-6.7131195	-5.1623745	-9.4678497	-3.8006477	-4.2630501	-4.1632481	-4.9333878	-5.5156403	-4.941590325	-3.6485481	-9.0735283	-3.466979013	-5.3654633	-5.321476	-4.3160403	-3.963853183	-4.7178103	-3.8779964	-5.466143613	-1.999387112	-4.1330528	-5.24108965	-4.5314522	-3.7571011	-3.020443	-4.4020653	-6.2158356	-5.507159356	-4.2104759	-2.0874596	-3.1722336	-4.2224979	-3.76536464	-7.1713295	-6.040456767	-2.5942917	-5.440915338	-3.4624901	-5.0495491	-4.6478596	-2.6895485	-4.9997201	-6.2016106	-2.746969867	-3.487818571	-3.906915413	-4.02939225	-4.4576225	-1.5158463	-4.2404823	-5.385704	-2.9935265	-5.5122528	-5.4460011	-5.8552933	-5.7473698	-5.3637047	-4.4698792	-6.0039253	-4.9886055	-3.2803116
mir965p	-6.5209885	-8.8539886	-1.068693811	-2.628273095	-7.6500206	-1.151613665	-2.871663824	-3.010454702	-3.120996391	-3.036404885	-3.500308655	-2.950951766	-10.529411	-3.565150545	-3.231530888	-13.386784	-2.571873472	-2.887704387	-2.36671942	-6.4088116	-7.5564499	-3.234919829	-3.094846159	-6.8371754	-3.197812956	-1.710052911	-2.461419047	-2.73250003	-3.140127127	-2.06032237	-1.396830291	-1.63934301	-2.599123951	-6.4815636	-2.592236553	-2.913808766	-2.288660922	-1.244225162	-1.816142813	-2.285771356	-2.733330769	-3.1058311	-2.212460826	-2.561099954	-2.382902897	-7.493784	-5.6406898	-2.790754896	-8.9691048	-2.812308515	-2.900546715	-0.778177383	-1.660175599	-6.8238506	-1.121855821	-1.755644947	-1.911597261	-1.754547026	-2.46130961	-1.919263777	-1.853383648	-5.1403866	-1.653444875	-2.023563567	-2.321048796	-1.353618441	-1.140600954	-1.55281945	-2.9077797	-5.0442123	-1.410013382	-5.9320145	-1.589296834	-3.3249283	-2.868086019	-10.409773	-9.101387	-2.544980233	-2.738448722	-1.918695992	-7.1320343	-1.40090536	-1.805163086
mir103a3p	-0.40713692	-1.832386	-1.7366314	-2.9882774	-2.351078	-0.30625534	-1.7753048	-2.7160416	-2.6267414	-2.6903915	-2.6816311	-1.9458504	-1.8737087	-2.0937099	-1.8501472	-1.808445	-2.214716	-2.7010479	-1.8870983	-1.1385479	-1.0912399	-1.8451424	-2.2623844	-0.966959	-2.2671127	-4.6979408	-4.0815468	-1.9953899	-2.0798035	-3.5419655	-4.469141	-1.5889015	-0.49013329	-0.92294693	-2.5689354	-1.8407631	-2.2956715	-2.7038059	-2.324976	-2.4947319	-3.5902176	0.19781685	-0.77641106	-2.2503262	-2.2648659	-0.7893219	0.72121239	-1.4164276	-0.91264725	-3.1050339	-1.6370697	-1.7500057	-3.5544128	-1.1388721	0.15769958	-1.146307	-0.86571884	-0.27171898	-1.3730602	-1.549377065	-3.5816307	-0.58649445	-1.3015995	-0.97244072	-2.8311234	-0.67293167	-0.31448746	-1.5600624	-1.6113472	-1.4093246	-0.90624237	-0.97354889	-1.3289642	-1.9671364	-1.5879097	-1.170475	-2.4859695	-1.7386074	-1.4712563	-1.832653	-2.4761906	-4.4736748	-1.4755783
mir15b5pe	-0.1937809	0.11367035	0.53231621	-0.14772987	0.25382614	-0.086112976	0.19160652	-0.074962616	-0.17209435	0.086193085	-0.032209396	0.013700485	-0.23679924	-0.49722099	-0.80369949	-0.49313736	0.55448723	0.34538078	0.33631134	0.090162277	0.1505127	-0.50641632	-0.24218941	0.025381088	-0.22704315	0.65677643	0.83876038	0.26135445	0.38076401	-2.1009636	-1.7203655	-0.93137741	-1.0430298	-1.163887	-0.8467617	-0.30861664	-0.67341614	-1.8293514	-0.8835392	-1.1551456	-2.2165794	-1.2100601	-0.54857063	-0.55127335	-1.0376434	0.12471199	0.95658112	-0.95721626	-1.5092125	-2.2666111	-0.76778793	1.5304489	0.63708305	-2.0958118	-0.83398247	-0.80077553	-2.937355	-0.27689552	-1.4260063	0.77567482	-0.13267517	-1.4988346	0.80791664	-0.65131378	-0.45252609	-2.9114113	-0.70565414	-2.6316566	-1.2820854	-0.10365868	-0.6165123	-0.40502739	0.25468826	-0.4797821	0.25422859	-0.59552002	-0.10596848	-0.2111702	-0.59938431	-1.0591698	-0.20487595	-1.5636559	0.25564575
mir165p	2.2032375	4.2688103	2.707365	2.6711254	3.6952782	2.7128754	2.7925854	2.3448448	2.999897	2.7723198	2.6684742	3.2028923	2.9725285	2.9369926	2.0588284	3.014637	3.0002861	2.2323933	3.1182289	3.6062145	3.3452644	2.4179478	2.8404541	3.7013454	3.2286453	2.0247784	2.2074375	3.5187359	2.4475002	0.97477531	3.959631	3.1114712	4.2213936	2.5160446	2.9226742	2.9586563	1.4020672	5.3339176	1.8951492	3.7869186	0.64905548	1.6576843	2.5968151	2.4683685	2.8238773	6.2774563	6.637104	2.688549	3.1822815	2.0448074	3.9795227	5.7454147	4.0267754	2.2850742	2.2146397	3.0134125	2.1545124	2.9973888	0.659729	3.523138	1.8055687	3.5657635	6.5903397	1.9799175	3.3726711	1.228941	2.8065281	0.64530182	1.3534718	4.4652691	4.2266598	5.0996265	5.0820961	2.1208897	3.6492386	3.4138908	4.0627823	5.3120937	3.4219952	4.390873	3.8676949	4.4926529	3.6936703
mir1915p	1.1073303	1.2328453	1.9150372	1.0181694	1.3560257	2.0694294	0.99499893	-0.24537659	0.63691521	0.92622375	0.37310219	0.99248123	0.70060158	-0.071287155	-0.65911102	0.84376144	1.4841213	1.2125149	1.3063183	0.87016487	0.61644745	0.64790726	0.17699814	0.45094109	0.060781479	1.0355053	1.9747448	1.071085	0.87819481	-1.0028419	0.21724319	0.003801346	0.087919235	-0.20998001	-0.38516998	0.15425491	-0.74090767	-2.0516109	0.49068451	-0.10960388	-0.99928284	1.4187775	0.52190018	-0.077741623	-0.83634949	0.85259628	1.8019314	0.35513496	0.055194855	-2.0627861	-0.47983551	1.6476059	0.82065582	-0.33314705	-0.016298294	-0.52864647	-0.066429138	0.19529533	0.11386681	0.17835808	0.82662201	-0.44435883	0.87704849	0.52526093	-1.0028458	-1.0318642	0.15144539	-0.79640961	-0.83436966	-1.1859169	-1.6855698	-0.12220001	0.68717766	0.52723312	0.17387199	0.59965706	-0.083820343	0.34639359	0.58296013	-1.0742435	0.21179008	-3.2270813	0.53555298
mir223p	1.0701466	1.0200462	-0.58445549	-0.88271141	-0.5426712	0.96886826	0.62597275	-0.058265686	-0.62153435	-0.027568817	-0.22245979	0.82288551	0.41156006	0.86259842	0.5742054	0.34457397	-0.26602936	-1.1334209	0.10468292	1.0982418	1.1410904	0.51388168	1.1122131	1.0241985	0.98602486	-2.6348305	-2.6514969	0.80639839	-0.3896637	2.9456272	3.8807125	2.9892941	3.1473732	3.0312805	2.0728321	1.3459187	1.4004517	4.3865528	1.231863	2.5723209	2.1699047	2.440794	1.6737766	2.5855446	2.890316	2.847229	4.3196068	1.9100323	1.5519161	2.3877239	2.7592659	2.9832096	1.4662094	1.7343521	1.9623413	3.3646698	2.616766	2.684864	1.4533997	2.1144867	1.1358318	3.5262985	4.2814236	2.8490067	1.347105	1.7160015	3.7536068	2.4226494	2.1406784	2.0420742	3.143013	2.3829117	2.2590599	3.0502396	1.6009998	1.3350315	1.9991684	4.6125393	2.8681087	2.8348503	2.6939182	4.8025475	2.508852
mir26a5p	0.43272781	0.58673859	1.139986	0.16660881	0.12381363	1.5359764	0.83766365	-0.33750534	0.42884064	0.036197662	-0.25660133	-0.091985703	0.031669617	-0.56347656	-0.68034363	-0.24244308	0.86167717	0.37865257	1.2644882	-0.57438087	0.91482162	-0.29302979	-0.43735123	-0.21319008	-0.51063538	0.7552433	1.1008472	0.54083824	0.86971474	-1.3384972	-0.87292671	0.17949104	0.51435661	0.68049431	-0.45376015	0.12219238	0.77023697	-1.5840015	-0.10385132	-1.3984871	-1.1194019	1.3697357	1.0185566	-0.2417469	-0.92423248	0.085454941	0.48149681	0.051115036	0.20372581	-1.4345341	-0.59168816	-0.11891747	-1.2390366	-0.19822884	0.85036087	-0.64871979	-1.0011368	-0.022916794	0.68799973	-0.24334908	-0.20271111	-0.33414078	-0.82540703	0.29405403	-2.2272034	0.32439041	0.87114334	-0.58084106	-0.54482651	-0.60480309	0.053413391	-0.26238632	0.31721115	0.3611908	-0.19824409	-0.21639252	-1.2954369	-0.045322418	0.58083916	-1.6564064	-1.3808327	-1.174093671	0.21492958
mir315p	-6.4741364	-8.1469574	-8.2645512	-10.941145	-10.515671	-5.2943439	-11.625576	-8.7837563	-10.035233	-8.0951996	-9.2184048	-8.5772324	-8.9614334	-10.287277	-9.256773	-8.2242355	-7.412748043	-6.3692646	-8.6966534	-10.081831	-9.8452721	-8.6991959	-10.06308	-7.5795116	-9.2157593	-6.8555527	-9.170929	-9.1636868	-11.674587	-2.7111855	-3.5656796	-5.3467026	-4.4362411	-3.7953568	-7.733793067	-5.5293884	-7.925539	-5.1340199	-5.5137043	-5.9590397	-6.3688071	-2.1847153	-5.7854347	-5.8873024	-5.8939362	-7.3580647	-11.956371	-8.6273117	-6.900592325	-6.565539786	-4.8845634	-5.92264098	-6.4366722	-6.3292866	-3.306484471	-4.967337289	-5.4917603	-4.0219498	-6.193327	-9.2602539	-5.95431805	-2.7240009	-9.5181389	-5.470868514	-2.5318832	-3.4845886	-3.230587	-2.8327408	-3.2453537	-6.1840553	-2.2775803	-4.9359627	-7.1441231	-3.769229343	-10.226971	-7.8111591	-5.5756454	-8.6741581	-7.0242424	-7.6036873	-4.8790016	-3.2389259	-5.994313725
